variable,value
C_wide_node5node15_t3,1.0
C_wide_node5node15_t4,1.0
C_wide_node5node15_t5,1.0
C_timber_node5node13_t1,1.0
C_timber_node5node13_t2,1.0
C_timber_node5node13_t3,1.0
C_timber_node5node13_t4,1.0
C_timber_node5node13_t5,1.0
C_wide_node5node13_t1,1.0
C_wide_node5node13_t2,1.0
C_wide_node5node13_t3,1.0
C_wide_node5node13_t4,1.0
C_wide_node5node13_t5,1.0
C_timber_node5node23_t1,1.0
C_timber_node5node23_t2,1.0
C_timber_node5node23_t3,1.0
C_timber_node5node23_t4,1.0
C_timber_node5node23_t5,1.0
C_wide_node5node23_t1,1.0
C_wide_node5node23_t2,1.0
C_wide_node5node23_t3,1.0
C_wide_node5node23_t4,1.0
C_wide_node5node23_t5,1.0
C_timber_node5node24_t1,1.0
C_timber_node5node24_t2,1.0
C_timber_node5node24_t3,1.0
C_timber_node5node24_t4,1.0
C_timber_node5node24_t5,1.0
C_wide_node5node24_t1,1.0
C_wide_node5node24_t2,1.0
C_wide_node5node24_t3,1.0
C_wide_node5node24_t4,1.0
C_wide_node5node24_t5,1.0
C_timber_node6node10_t1,1.0
C_timber_node6node10_t2,1.0
C_timber_node6node10_t3,1.0
C_timber_node6node10_t4,1.0
C_timber_node6node10_t5,1.0
C_wide_node6node10_t1,1.0
C_wide_node6node10_t2,1.0
C_wide_node6node10_t3,1.0
C_wide_node6node10_t4,1.0
C_wide_node6node10_t5,1.0
C_timber_node6node8_t1,1.0
C_timber_node6node8_t2,1.0
C_timber_node6node8_t3,1.0
C_timber_node6node8_t4,1.0
C_timber_node6node8_t5,1.0
C_wide_node6node8_t1,1.0
C_wide_node6node8_t2,1.0
C_wide_node6node8_t3,1.0
C_wide_node6node8_t4,1.0
C_wide_node6node8_t5,1.0
C_timber_node6node21_t1,1.0
C_timber_node6node21_t2,1.0
C_timber_node6node21_t3,1.0
C_timber_node6node21_t4,1.0
C_timber_node6node21_t5,1.0
C_wide_node6node21_t1,1.0
C_wide_node6node21_t2,1.0
C_wide_node6node21_t3,1.0
C_wide_node6node21_t4,1.0
C_wide_node6node21_t5,1.0
C_timber_node6node22_t1,1.0
C_timber_node6node22_t2,1.0
C_timber_node6node22_t3,1.0
C_timber_node6node22_t4,1.0
C_timber_node6node22_t5,1.0
C_wide_node6node22_t1,1.0
C_wide_node6node22_t2,1.0
C_wide_node6node22_t3,1.0
C_wide_node6node22_t4,1.0
C_wide_node6node22_t5,1.0
C_timber_node7node15_t1,1.0
C_timber_node7node15_t2,1.0
C_timber_node7node15_t3,1.0
C_timber_node7node15_t4,1.0
C_timber_node7node15_t5,1.0
C_wide_node7node15_t1,1.0
C_wide_node7node15_t2,1.0
C_wide_node7node15_t3,1.0
C_wide_node7node15_t4,1.0
C_wide_node7node15_t5,1.0
C_timber_node7node8_t1,1.0
C_timber_node7node8_t2,1.0
C_timber_node7node8_t3,1.0
C_timber_node7node8_t4,1.0
C_timber_node7node8_t5,1.0
C_wide_node7node8_t1,1.0
C_wide_node7node8_t2,1.0
C_wide_node7node8_t3,1.0
C_wide_node7node8_t4,1.0
C_wide_node7node8_t5,1.0
