OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry,road_access
143,1109,1,EcEc_3_4_1_Pv,1201,Castelo de Paiva,146521.878267,-11551.7634179,405.0,23.5624,x,o,f,4,Marginal,Lu1.2,Leptossolos,3399.13118864,338481.684672,33.8481684672,Eucalipto,3399.13119007,338481.698354,2.9,0.0,0.0,0.0,"POLYGON ((-11292.57138 146694.10811, -11237.50528 146700.52691, -11196.65988 146664.98951, -11162.23678 146616.02491, -11113.07018 146571.39151, -11068.26618 146538.67251, -11030.10968 146502.23731, -10979.42848 146476.33291, -10939.01198 146439.71691, -10974.15718 146389.92001, -11012.61858 146356.26801, -11034.00928 146314.14501, -11019.35018 146283.05711, -11051.24968 146283.05717, -11070.94408 146283.05721, -11104.20178 146281.33681, -11147.67338 146279.08841, -11160.41478 146297.38671, -11193.97548 146304.22381, -11246.89228 146312.16131, -11311.71538 146310.83841, -11371.24668 146289.67171, -11412.25728 146301.57801, -11485.00078 146272.43131, -11498.47148 146267.03401, -11530.46478 146304.00601, -11614.43768 146306.63241, -11631.86178 146341.26561, -11662.28898 146337.29681, -11781.45528 146357.98461, -11799.95158 146371.10671, -11848.46738 146406.31591, -11867.67638 146420.25631, -11901.24468 146456.97991, -11903.73748 146469.52171, -11918.56588 146544.12721, -11985.92898 146557.64721, -12022.41158 146595.09861, -12078.15678 146592.99481, -12128.28838 146605.30541, -12181.79218 146626.33611, -12183.03178 146686.36391, -12124.61008 146716.36491, -12080.04928 146757.98281, -12020.80848 146775.19261, -11973.64728 146750.44291, -11923.07578 146737.93821, -11841.75738 146714.80341, -11778.90218 146712.35631, -11736.76038 146738.40061, -11686.21728 146799.22651, -11657.10278 146836.53971, -11648.92168 146703.26721, -11639.64698 146644.42651, -11617.13168 146600.06011, -11563.57668 146584.66191, -11524.95598 146538.49191, -11466.82768 146529.12371, -11407.24888 146556.54021, -11415.12028 146623.62571, -11388.84248 146666.81461, -11327.15788 146654.76671, -11292.57138 146694.10811))",none
144,1110,1,EcEc_1_4_1_Pv,1202,Castelo de Paiva,145817.77261,-11435.2328218,393.0,20.651,x,m,i,4,Marginal,Lu3.1,Leptossolos,4216.41732564,338745.821963,33.8745821963,Eucalipto,4216.41730056,338745.82037,2.9,0.0,0.0,0.0,"POLYGON ((-10612.28278 145868.52701, -10597.92768 145864.28861, -10559.87008 145862.92891, -10522.91078 145861.60871, -10458.37578 145856.31011, -10496.10668 145815.77961, -10528.17788 145787.23431, -10586.51338 145797.88311, -10673.56678 145763.02571, -10753.60538 145731.06961, -10798.97448 145718.85241, -10859.80788 145708.37321, -10924.40518 145698.17071, -11002.23838 145702.44421, -11063.64328 145681.57131, -11113.98768 145696.53051, -11176.00098 145729.83651, -11220.63588 145708.20761, -11279.98208 145695.08561, -11322.38808 145684.27591, -11324.91898 145686.34871, -11364.64548 145718.88591, -11440.57778 145740.78761, -11446.45148 145739.67071, -11511.81928 145727.24051, -11513.99508 145726.82691, -11544.98418 145743.36791, -11584.87628 145764.66121, -11658.77228 145773.94291, -11700.87218 145787.08951, -11708.00478 145789.31671, -11710.84508 145800.03771, -11714.64028 145814.36301, -11721.68068 145840.93761, -11724.56608 145851.82881, -11751.46628 145846.17771, -11804.61578 145835.01261, -11809.39888 145830.47211, -11842.75418 145798.80901, -11854.79008 145787.38381, -11858.22438 145782.12211, -11866.97968 145768.70791, -11876.34628 145754.35741, -11880.72738 145747.64511, -11884.70948 145741.54421, -11886.31868 145739.07881, -11890.88518 145732.08241, -11893.68148 145727.79831, -11911.82328 145716.01351, -11937.40728 145699.39451, -11940.96438 145697.08401, -11940.97378 145697.07781, -11949.38778 145691.61221, -11950.06808 145691.12221, -11957.36938 145685.86281, -11981.05388 145668.80201, -11986.20988 145665.08791, -11996.41668 145657.73571, -12006.20518 145650.68471, -12013.82198 145646.13161, -12056.15258 145620.82851, -12118.89688 145560.24551, -12183.93538 145538.09041, -12256.34878 145530.34391, -12259.79658 145552.37941, -12264.19968 145580.51981, -12266.05088 145592.35111, -12227.01288 145663.06691, -12181.57048 145718.19771, -12150.15268 145756.11531, -12132.32018 145815.81351, -12141.33378 145879.69861, -12126.35638 145955.36771, -12029.90318 145934.24561, -11945.21128 145925.18031, -11878.37698 145918.93021, -11804.57818 145909.93381, -11751.14978 145922.46771, -11708.20798 145916.55361, -11662.99538 145918.83721, -11592.21878 145914.70461, -11534.56548 145911.64951, -11478.53348 145916.35921, -11430.34438 145919.31181, -11345.52318 145931.44721, -11271.29798 145945.04671, -11205.72638 145940.36731, -11147.00628 145954.54251, -11071.86448 145966.01881, -11004.36048 145952.13811, -10927.50448 145943.90211, -10872.19638 145937.86281, -10830.91928 145927.71381, -10765.87298 145903.02991, -10724.29858 145893.26461, -10665.36488 145884.19981, -10612.28278 145868.52701))",timber
145,1111,1,EcEc_4_5_2_Pv,1203,Castelo de Paiva,144731.381151,-11544.1863955,439.0,7.90462,x,m,i,3,Marginal,Ru1.1,Regossolos,4974.89430527,313820.078513,31.3820078513,Eucalipto,4974.89414081,313820.098923,2.9,0.0,0.0,0.0,"POLYGON ((-11474.53728 145036.98431, -11501.19938 144978.05611, -11566.16318 144960.83311, -11563.75318 144902.63121, -11523.71638 144865.85551, -11484.75088 144920.91781, -11413.84998 144910.87881, -11360.44038 144863.96811, -11418.35498 144839.21431, -11460.63928 144812.24161, -11510.55058 144773.11531, -11536.43088 144722.22231, -11532.15428 144664.54101, -11445.88488 144695.98131, -11372.96028 144727.24241, -11373.78948 144671.10651, -11435.19028 144629.50041, -11445.56428 144561.99741, -11360.85918 144547.62541, -11288.46198 144541.69671, -11237.67288 144496.64751, -11190.24768 144528.16341, -11183.10578 144600.70141, -11134.51618 144634.83131, -11076.49878 144696.99751, -10989.83068 144664.08681, -11041.09668 144605.45361, -11087.55998 144545.78711, -11033.16888 144561.23111, -10990.82128 144570.38921, -10943.16518 144581.21371, -10893.08728 144609.56031, -10820.93418 144562.38671, -10866.58898 144554.29691, -10909.24578 144539.91501, -10946.94938 144516.92811, -11010.83498 144515.51401, -11059.54818 144474.97531, -11103.24358 144421.58611, -11164.38308 144403.84001, -11227.49668 144347.25191, -11279.64678 144317.65751, -11320.00928 144379.32771, -11368.44098 144395.19441, -11384.58178 144434.66241, -11458.48648 144463.70191, -11526.46438 144478.29961, -11591.04198 144466.26011, -11657.61788 144440.58811, -11651.00938 144579.24941, -11666.08398 144633.48321, -11728.00428 144655.71251, -11814.22648 144658.01381, -11864.57358 144649.02741, -11935.47078 144631.96481, -12027.64138 144585.59591, -12078.79258 144571.43461, -12126.48468 144569.94141, -12100.44568 144602.05121, -12094.20078 144609.75211, -12072.66578 144636.30811, -11956.24888 144737.90831, -11922.61508 144778.89931, -11888.51538 144820.45851, -11816.05378 144880.62371, -11779.12288 144924.35301, -11715.25928 145005.74931, -11666.91138 145067.37131, -11660.15818 145199.22361, -11620.39498 145237.24831, -11573.28158 145242.74891, -11524.89808 145188.91691, -11480.99628 145113.97001, -11474.53728 145036.98431))",full
146,1112,1,EcEc_3_5_1_Pv,1204,Castelo de Paiva,144179.660255,-11897.1776475,410.0,17.63,x,m,i,3,Marginal,Ru1.1,Regossolos,2709.64983893,245485.12827,24.548512827,Matos,2709.64992111,245485.127922,0.0,0.0,0.0,0.0,"POLYGON ((-11320.00928 144379.32771, -11400.44298 144355.27201, -11470.55298 144318.91261, -11531.58058 144295.01581, -11567.18588 144257.36441, -11595.31278 144206.94801, -11629.99018 144170.65121, -11653.11178 144129.00561, -11652.93558 144066.29101, -11717.66388 144051.23541, -11759.97458 144039.89141, -12155.95558 143921.73051, -12276.15428 143890.69261, -12324.72918 143896.06501, -12370.60148 143884.54111, -12441.35988 143878.24221, -12412.65328 143937.93951, -12377.49558 143982.26871, -12323.05608 143997.39251, -12284.20328 144033.49331, -12236.71128 144059.83711, -12222.10968 144113.24451, -12200.82568 144152.59341, -12139.40088 144210.27921, -12062.92848 144246.73511, -12001.47648 144262.48941, -11955.24618 144269.59381, -11882.13538 144293.44721, -11807.05658 144349.58781, -11745.30828 144364.61861, -11693.39018 144402.76891, -11657.61788 144440.58811, -11591.04198 144466.26011, -11526.46438 144478.29961, -11458.48648 144463.70191, -11384.58178 144434.66241, -11368.44098 144395.19441, -11320.00928 144379.32771))",none
147,1113,1,EcEc_4_10_1_Pv,1205,Castelo de Paiva,152494.380894,-10133.2061858,362.0,22.0065,g,o,a,1,Moderada,Tc7.3,Antrossolos,3247.88014195,170654.624816,17.0654624816,Pinheiro bravo,3247.87980877,170654.635816,3.0,0.0,0.0,0.0,"POLYGON ((-9760.41738 152862.89111, -9791.19018 152829.78021, -9802.43508 152815.22811, -9797.80478 152789.43121, -9783.25268 152759.66551, -9766.43678 152743.67411, -9818.31008 152694.77631, -9871.22688 152729.17221, -9883.13318 152706.68261, -9847.41438 152652.44301, -9835.50808 152602.17201, -9805.08088 152558.51561, -9826.24758 152514.85941, -9873.87268 152542.64071, -9901.65398 152588.94281, -9921.49778 152570.42191, -9897.68518 152545.28651, -9942.66448 152510.89051, -9957.21668 152460.61971, -9996.90418 152461.94251, -10016.74798 152416.96341, -10081.57108 152381.24451, -10162.26908 152407.70291, -10223.12338 152373.30691, -10236.35258 152357.43191, -10196.66498 152330.97361, -10166.23778 152289.69841, -10159.62328 152235.45881, -10187.40458 152220.90671, -10224.44628 152230.16711, -10280.00898 152191.80251, -10317.05068 152161.37531, -10327.63398 152142.85441, -10336.89448 152111.10441, -10339.30168 152060.25801, -10403.30318 152086.51791, -10442.34238 152144.43871, -10449.22968 152222.45381, -10419.79348 152297.27111, -10345.34938 152352.50421, -10321.73218 152405.97451, -10307.90628 152482.63351, -10286.20028 152524.41591, -10230.41488 152553.68501, -10185.03148 152593.81741, -10130.78608 152557.46961, -10081.27428 152556.87371, -10067.15058 152598.22281, -10065.55378 152682.40281, -10041.61488 152719.94621, -9985.87078 152687.43691, -9942.47188 152727.57051, -10009.64138 152756.11931, -10044.02458 152792.73181, -10007.19748 152836.64341, -9937.34818 152841.79461, -9892.50988 152833.51741, -9915.17158 152794.26931, -9863.19478 152783.01681, -9848.04938 152844.76351, -9778.57748 152871.86961, -9760.41738 152862.89111))",full
148,1114,1,EcPb_4_10_2_Pv,1206,Castelo de Paiva,152890.446598,-9948.49890462,310.0,23.9124,g,o,a,1,Moderada,Tc7.3,Antrossolos,1475.50546396,57284.8302594,5.72848302594,Eucalipto,1475.50527064,57284.8252498,2.9,0.0,0.0,0.0,"POLYGON ((-9739.38618 152991.74671, -9700.28878 152931.43511, -9765.22938 152915.18851, -9778.57748 152871.86961, -9848.04938 152844.76351, -9863.19478 152783.01681, -9915.17158 152794.26931, -9892.50988 152833.51741, -9937.34818 152841.79461, -10007.19748 152836.64341, -10044.02458 152792.73181, -10009.64138 152756.11931, -9942.47188 152727.57051, -9985.87078 152687.43691, -10041.61488 152719.94621, -10075.22098 152727.18781, -10090.03768 152763.17121, -10085.80438 152816.08811, -10093.21268 152877.47151, -10110.14608 152925.09661, -10051.89198 152962.43741, -10046.01578 152960.89351, -9950.98608 152944.12021, -9853.29898 152994.26251, -9797.97368 152999.09721, -9739.38618 152991.74671))",none
149,1115,1,MaEc_3_4_1_Pv,1207,Castelo de Paiva,150243.892882,-10641.4918667,283.0,15.9324,x,m,i,3,Marginal,Ru1.1,Regossolos,2329.36155247,178360.659391,17.8360659391,Eucalipto,2329.3615168,178360.673336,2.9,0.0,0.0,0.0,"POLYGON ((-10427.97478 150424.28671, -10435.95128 150369.62321, -10416.42168 150319.02051, -10384.01018 150307.11421, -10352.92158 150261.47361, -10319.84868 150234.35371, -10289.87348 150228.08091, -10262.31898 150158.54881, -10276.51748 150094.78271, -10308.00978 150027.72871, -10369.34358 150069.26931, -10432.86448 150103.99241, -10511.42878 150065.86281, -10588.86958 150093.11761, -10674.88268 150119.77521, -10766.09178 150093.78201, -10800.79318 150147.52621, -10843.92698 150164.38221, -10938.07238 150219.39641, -10990.86208 150212.07271, -11028.98928 150143.19561, -11066.58828 150183.84621, -11068.84448 150184.26461, -11070.84558 150186.42821, -11125.67678 150196.59571, -11097.10698 150235.71061, -11045.48808 150253.32371, -11000.87218 150284.55191, -10973.14088 150313.93751, -10944.50158 150342.85441, -10944.49498 150342.86101, -10929.77168 150357.56851, -10910.83998 150318.47791, -10896.52638 150314.09401, -10891.52038 150312.56061, -10892.26948 150311.51191, -10853.38208 150299.60151, -10795.13088 150363.16171, -10720.08878 150389.26361, -10723.61358 150392.26621, -10652.40158 150433.19211, -10611.00528 150384.38041, -10595.69658 150384.03771, -10551.47818 150383.04781, -10495.46748 150416.25401, -10427.97478 150424.28671))",full
150,1116,1,EcEc_4_5_1_Pv,1208,Castelo de Paiva,149940.662763,-10047.4412203,297.0,18.2227,x,m,i,3,Marginal,Ru1.1,Regossolos,2321.02163785,190245.722458,19.0245722458,Eucalipto,2321.02167225,190245.726432,2.9,0.0,0.0,0.0,"POLYGON ((-9783.36978 150083.96631, -9824.15848 150034.49591, -9775.78998 150010.84161, -9729.59718 149968.59851, -9779.63338 149937.16801, -9769.00308 149882.78441, -9788.17138 149835.90851, -9813.50368 149795.65351, -9858.10618 149777.67771, -9918.18178 149807.23631, -9986.47948 149840.07741, -10023.80438 149777.31981, -9976.24618 149694.22161, -10030.69628 149694.11621, -10080.21078 149689.78121, -10114.36568 149647.74081, -10164.42848 149617.69851, -10222.08738 149607.54051, -10210.82278 149652.99761, -10229.06058 149698.03151, -10221.08298 149763.32911, -10182.42728 149795.62561, -10228.94968 149826.06111, -10270.22748 149851.73831, -10319.05108 149890.84211, -10299.92768 149918.34141, -10260.60268 149968.31281, -10308.00978 150027.72871, -10238.72308 150048.11771, -10181.03168 150068.55591, -10132.32578 150076.34971, -10085.35118 150101.45111, -10034.80758 150138.77411, -9981.54038 150198.42031, -9930.49008 150259.04581, -9874.10408 150229.04401, -9881.12688 150169.67941, -9883.46388 150121.57061, -9838.77728 150087.70511, -9783.36978 150083.96631))",full
151,1117,1,PbEc_1_5_1_Pv,1209,Castelo de Paiva,150652.250243,-10300.4665392,302.0,14.1512,x,m,i,3,Marginal,Ru1.1,Regossolos,2788.13081325,183836.116868,18.3836116868,Eucalipto,2788.13094013,183836.128136,2.9,0.0,0.0,0.0,"POLYGON ((-10001.06638 150990.02971, -10052.06128 150966.43381, -10100.76808 150929.47741, -10072.94778 150882.96341, -10070.30198 150851.21341, -10063.68738 150828.72371, -10066.33318 150786.39031, -10055.79168 150750.85151, -10068.12958 150545.78041, -10120.92688 150523.84591, -10189.59318 150490.31971, -10198.28948 150423.98831, -10201.72398 150386.80281, -10212.42188 150389.66871, -10272.94008 150405.88121, -10314.21528 150438.68961, -10345.96528 150446.09791, -10427.97478 150424.28671, -10495.46748 150416.25401, -10551.47818 150383.04781, -10595.69658 150384.03771, -10611.00528 150384.38041, -10652.40158 150433.19211, -10617.12628 150491.16881, -10613.53408 150539.25191, -10598.89048 150560.07591, -10531.04838 150535.85591, -10495.06488 150529.50581, -10473.89818 150536.91411, -10490.83158 150562.31421, -10470.72318 150602.53091, -10467.54818 150633.22271, -10484.47038 150676.23651, -10480.84648 150676.07601, -10480.21438 150673.65411, -10414.37528 150670.73961, -10354.25268 150702.50061, -10332.73408 150715.38431, -10257.02328 150690.27751, -10255.43568 150734.72761, -10259.77348 150735.00221, -10259.69108 150737.31001, -10299.76908 150739.84731, -10339.32838 150767.45431, -10340.03958 150767.56301, -10343.58408 150770.03661, -10391.15998 150777.31641, -10421.27678 150819.40641, -10366.56058 150853.79041, -10308.83888 150866.37481, -10307.54108 150862.77171, -10304.55988 150863.72751, -10303.28548 150860.18931, -10265.85528 150872.19041, -10243.81598 150846.84771, -10229.52848 150818.27261, -10228.14938 150821.44261, -10225.27318 150815.69021, -10200.98438 150871.51741, -10203.63028 150907.23621, -10186.43228 150937.66331, -10148.06778 150957.50711, -10125.57818 150981.31971, -10100.44278 151009.10101, -10068.69278 151005.13211, -10017.11358 151027.77671, -10001.06638 150990.02971))",full
152,1118,1,EcEc_5_12_2_Pv,1210,Castelo de Paiva,148652.544915,-10099.1679961,318.0,13.6833,x,m,i,3,Marginal,Ru1.1,Regossolos,2967.39067942,160969.559559,16.0969559559,Eucalipto,2967.39065424,160969.567794,2.9,0.0,0.0,0.0,"POLYGON ((-9851.55108 148828.14211, -9857.99198 148825.78261, -9883.97598 148816.26401, -9908.42178 148807.30901, -9934.28428 148797.83501, -9988.77598 148809.49561, -10030.56108 148784.87751, -9992.35708 148723.63311, -9944.20218 148697.19261, -9912.25858 148665.20681, -9959.55818 148629.86021, -9935.82548 148581.81001, -9873.17198 148587.39591, -9814.03458 148574.01041, -9757.40768 148585.33601, -9738.80558 148537.42421, -9789.53378 148484.73641, -9813.69658 148528.02001, -9884.95668 148493.19861, -9925.79578 148453.39921, -9962.85548 148424.73181, -9998.27248 148386.68521, -10052.42778 148364.57841, -10100.54258 148422.49851, -10166.66088 148441.49661, -10195.70108 148477.28681, -10241.28608 148478.22421, -10256.03678 148526.60481, -10219.66738 148565.60401, -10230.06568 148620.60441, -10306.37868 148630.76181, -10312.75178 148652.16791, -10325.12388 148693.72391, -10371.78068 148713.62291, -10433.44198 148694.28171, -10492.70288 148665.49211, -10539.29848 148693.46491, -10479.26608 148736.35071, -10436.20218 148778.86421, -10386.66868 148757.53801, -10321.97068 148763.70271, -10272.41818 148764.79821, -10214.53418 148734.10541, -10145.74948 148724.75011, -10088.70998 148703.90701, -10072.31348 148813.26881, -10095.64428 148850.23951, -10067.64118 148962.60741, -10008.61558 148963.73541, -9971.56918 148924.33941, -9924.76238 148884.48701, -9853.08178 148880.30811, -9851.55108 148828.14211))",full
153,1119,1,EcEc_2_15_3_Pv,1211,Castelo de Paiva,149008.338908,-9915.85679293,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,1094.67454078,55582.0155887,5.55820155887,Eucalipto,1094.67451556,55582.0133733,2.9,0.0,0.0,0.0,"POLYGON ((-9768.74118 149033.78711, -9744.03568 148959.42181, -9785.62868 148893.29091, -9808.45268 148870.73461, -9851.55108 148828.14211, -9853.08178 148880.30811, -9924.76238 148884.48701, -9971.56918 148924.33941, -10008.61558 148963.73541, -10067.64118 148962.60741, -10041.72098 149050.92221, -10017.74898 149089.39741, -9963.75948 149082.90481, -9956.90198 149155.55691, -9908.15288 149153.57031, -9860.46688 149142.87391, -9881.28368 149086.79801, -9833.21118 149059.22861, -9768.74118 149033.78711))",full
154,1120,1,EcEc_4_5_1_Pv,1212,Castelo de Paiva,144452.939258,-10016.2160127,458.0,28.1464,x,m,i,3,Marginal,Ru1.1,Regossolos,3065.03590915,198302.322476,19.8302322476,Eucalipto,3065.03572933,198302.325027,2.9,0.0,0.0,0.0,"POLYGON ((-9721.09488 144536.77931, -9648.19888 144512.56501, -9587.02718 144472.21891, -9546.67628 144446.61521, -9584.22898 144422.42351, -9532.90538 144396.90771, -9472.71178 144400.30111, -9405.67798 144413.69331, -9375.29238 144376.39001, -9437.22218 144335.59211, -9500.51238 144325.26181, -9581.73788 144325.44341, -9666.24828 144348.07101, -9713.32438 144357.64411, -9812.57588 144366.83961, -9860.65408 144366.06551, -9923.73868 144358.67831, -9990.77798 144358.85551, -10045.66658 144348.90601, -10058.69998 144302.12911, -10150.02108 144256.74311, -10192.90118 144233.84321, -10243.33028 144214.53651, -10288.52988 144203.68591, -10339.73058 144215.51711, -10306.59628 144258.13531, -10236.80258 144286.91941, -10190.43488 144345.09661, -10150.13318 144383.57551, -10154.14968 144433.01491, -10200.16948 144438.89811, -10258.32348 144414.81941, -10293.13978 144363.56851, -10327.68978 144391.70131, -10375.23228 144412.96201, -10432.30838 144437.29381, -10471.31358 144456.25121, -10415.64878 144540.42851, -10422.05028 144587.15941, -10361.23658 144599.84971, -10294.59148 144601.68321, -10228.98078 144592.96631, -10139.66758 144598.48871, -10063.08068 144587.07841, -9994.01888 144570.71281, -9938.62358 144565.12081, -9890.83778 144549.14291, -9835.00468 144547.13601, -9786.09758 144521.98731, -9721.09488 144536.77931))",full
