variable,value,node_type_info
C_node7node607_timber_t2,0.0,node7exit_node607source
C_node7node607_timber_t3,0.0,node7exit_node607source
C_node7node607_timber_t4,0.0,node7exit_node607source
C_node7node607_timber_t5,0.0,node7exit_node607source
C_node7node607_wide_t0,0.0,node7exit_node607source
C_node7node607_wide_t1,0.0,node7exit_node607source
C_node7node607_wide_t2,0.0,node7exit_node607source
C_node7node607_wide_t3,0.0,node7exit_node607source
C_node7node607_wide_t4,0.0,node7exit_node607source
C_node7node607_wide_t5,0.0,node7exit_node607source
C_node8node346_timber_t0,0.0,node8transit_node346transit
C_node8node346_timber_t1,0.0,node8transit_node346transit
C_node8node346_timber_t2,0.0,node8transit_node346transit
C_node8node346_timber_t3,0.0,node8transit_node346transit
C_node8node346_timber_t4,0.0,node8transit_node346transit
C_node8node346_timber_t5,0.0,node8transit_node346transit
C_node8node346_wide_t0,0.0,node8transit_node346transit
C_node8node346_wide_t1,0.0,node8transit_node346transit
C_node8node346_wide_t2,0.0,node8transit_node346transit
C_node8node346_wide_t3,0.0,node8transit_node346transit
C_node8node346_wide_t4,0.0,node8transit_node346transit
C_node8node346_wide_t5,0.0,node8transit_node346transit
C_node8node312_timber_t0,0.0,node8transit_node312transit
C_node8node312_timber_t1,0.0,node8transit_node312transit
C_node8node312_timber_t2,0.0,node8transit_node312transit
C_node8node312_timber_t3,0.0,node8transit_node312transit
C_node8node312_timber_t4,0.0,node8transit_node312transit
C_node8node312_timber_t5,0.0,node8transit_node312transit
C_node8node312_wide_t0,0.0,node8transit_node312transit
C_node8node312_wide_t1,0.0,node8transit_node312transit
C_node8node312_wide_t2,0.0,node8transit_node312transit
C_node8node312_wide_t3,0.0,node8transit_node312transit
C_node8node312_wide_t4,0.0,node8transit_node312transit
C_node8node312_wide_t5,0.0,node8transit_node312transit
C_node8node634_timber_t0,0.0,node8transit_node634source
C_node8node634_timber_t1,1.0,node8transit_node634source
C_node8node634_timber_t2,0.0,node8transit_node634source
C_node8node634_timber_t3,0.0,node8transit_node634source
C_node8node634_timber_t4,-0.0,node8transit_node634source
C_node8node634_timber_t5,-0.0,node8transit_node634source
C_node8node634_wide_t0,0.0,node8transit_node634source
C_node8node634_wide_t1,0.0,node8transit_node634source
C_node8node634_wide_t2,0.0,node8transit_node634source
C_node8node634_wide_t3,0.0,node8transit_node634source
C_node8node634_wide_t4,0.0,node8transit_node634source
C_node8node634_wide_t5,0.0,node8transit_node634source
C_node8node640_timber_t0,0.0,node8transit_node640source
C_node8node640_timber_t1,1.0,node8transit_node640source
C_node8node640_timber_t2,0.0,node8transit_node640source
C_node8node640_timber_t3,1.0,node8transit_node640source
C_node8node640_timber_t4,-0.0,node8transit_node640source
C_node8node640_timber_t5,-0.0,node8transit_node640source
C_node8node640_wide_t0,0.0,node8transit_node640source
C_node8node640_wide_t1,0.0,node8transit_node640source
C_node8node640_wide_t2,0.0,node8transit_node640source
C_node8node640_wide_t3,-0.0,node8transit_node640source
C_node8node640_wide_t4,-0.0,node8transit_node640source
C_node8node640_wide_t5,0.0,node8transit_node640source
C_node8node642_timber_t0,0.0,node8transit_node642source
C_node8node642_timber_t1,1.0,node8transit_node642source
C_node8node642_timber_t2,0.0,node8transit_node642source
C_node8node642_timber_t3,0.0,node8transit_node642source
C_node8node642_timber_t4,-0.0,node8transit_node642source
C_node8node642_timber_t5,-0.0,node8transit_node642source
C_node8node642_wide_t0,0.0,node8transit_node642source
C_node8node642_wide_t1,0.0,node8transit_node642source
